trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
114,False,"{'a': 0.75, 'e': 0.03299999999999986}",20,7,22.27140149151009,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.75, 'e': 0.03099999999999986}",30,17,26.034969447471184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.75, 'e': 0.03099999999999986}",30,20,19.284871813758325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.75, 'e': 0.03099999999999986}",25,2,38.36008010985923,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.75, 'e': 0.03099999999999986}",25,8,29.94854841208979,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.75, 'e': 0.03099999999999986}",20,0,27.111392240421026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.75, 'e': 0.02999999999999986}",20,6,22.72747099572333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.75, 'e': 0.02899999999999986}",30,0,43.6422720423256,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
122,False,"{'a': 0.75, 'e': 0.02799999999999986}",35,0,43.88746595611252,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
123,False,"{'a': 0.75, 'e': 0.02799999999999986}",20,6,24.424228376295474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.75, 'e': 0.02799999999999986}",20,0,37.046007443529604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
125,False,"{'a': 0.75, 'e': 0.02799999999999986}",30,21,14.887720354187788,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.75, 'e': 0.02799999999999986}",20,0,28.91075722662829,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
127,False,"{'a': 0.75, 'e': 0.026999999999999857}",25,0,35.52091850988585,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.75, 'e': 0.025999999999999857}",25,10,16.51832673877558,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
129,False,"{'a': 0.75, 'e': 0.023999999999999855}",30,0,42.12154303835639,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
